,Unnamed: 0,Incident_Num,Incident_Type,Precinct,Sector,Beat,Officer_ID,Subject_ID,Subject_Race,Subject_Gender,date,count,race_weights,pop,weight_count
10601,11150,55126,1,1701 BROADWAY,EDWARD,E,2441,1217,White,Male,2020-04-24 09:12:00,1.0,0.68,512.499,0.0019512233194601354
10602,11151,55124,1,1701 BROADWAY,EDWARD,E,5063,1217,White,Male,2020-04-24 09:18:00,1.0,0.68,512.499,0.0019512233194601354
10603,11154,54722,2,12746 EVANSTON AV N,NORA,N,2165,22915,Black or African American,Male,2020-03-31 16:56:00,1.0,0.07,52.757,0.018954830638588244
10604,11155,54723,1,12746 EVANSTON AV N,NORA,N,2404,22915,Black or African American,Male,2020-03-31 16:57:00,1.0,0.07,52.757,0.018954830638588244
10605,11156,54724,1,12746 EVANSTON AV N,NORA,N,2309,22915,Black or African American,Male,2020-03-31 16:33:00,1.0,0.07,52.757,0.018954830638588244
10607,11158,54823,2,1916 HARVARD AV E,EDWARD,C,1623,22981,White,Male,2020-04-03 02:52:00,1.0,0.68,512.499,0.0019512233194601354
10608,11162,55215,1,1415 NE 43 ST,NORA,U,5131,23134,White,Male,2020-04-28 19:29:00,1.0,0.68,512.499,0.0019512233194601354
10609,11163,54095,2,657 W BERTONA ST,WILLIAM,Q,1881,1088,White,Male,2020-03-03 00:03:00,1.0,0.68,512.499,0.0019512233194601354
10610,11164,54097,1,810 VIRGINIA ST,WILLIAM,D,1738,1088,White,Male,2020-03-03 03:15:00,1.0,0.68,512.499,0.0019512233194601354
10611,11165,54575,1,7 AV W / W BERTONA ST,WILLIAM,Q,1786,1088,White,Male,2020-03-02 23:49:00,1.0,0.68,512.499,0.0019512233194601354
10612,11166,53955,2,2801 ALASKAN WY,WILLIAM,D,1881,22644,White,Male,2020-02-27 23:50:00,1.0,0.68,512.499,0.0019512233194601354
10613,11167,53956,2,2901 WESTERN AV,WILLIAM,D,2099,22644,White,Male,2020-02-27 23:33:00,1.0,0.68,512.499,0.0019512233194601354
10614,11168,53987,2,2901 WESTERN AV,WILLIAM,D,5438,22644,White,Male,2020-02-27 22:55:00,1.0,0.68,512.499,0.0019512233194601354
10615,11169,54779,2,9310 WATERS AV S,SAM,S,1749,22947,Black or African American,Male,2020-04-03 22:46:00,1.0,0.07,52.757,0.018954830638588244
10616,11170,55093,1,9310 WATERS AV S,SAM,S,2417,22954,Black or African American,Female,2020-04-03 22:57:00,1.0,0.07,52.757,0.018954830638588244
10617,11171,55094,1,9310 WATERS AV S,SAM,S,2315,22954,Black or African American,Female,2020-04-04 23:04:00,1.0,0.07,52.757,0.018954830638588244
10618,11172,55095,1,9310 WATERS AV S,SAM,S,1732,22954,Black or African American,Female,2020-04-04 22:46:00,1.0,0.07,52.757,0.018954830638588244
10619,11173,55167,1,WESTERN AV / MARION ST,WILLIAM,K,4761,20954,White,Male,2020-04-25 21:40:00,1.0,0.68,512.499,0.0019512233194601354
10620,11174,55166,1,WESTERN AV / MARION ST,WILLIAM,K,5515,20954,White,Male,2020-04-25 21:42:00,1.0,0.68,512.499,0.0019512233194601354
10621,11175,55165,1,WESTERN AV / MARION ST,WILLIAM,K,5308,20954,White,Male,2020-04-25 21:42:00,1.0,0.68,512.499,0.0019512233194601354
10623,11177,55172,1,12724 LAKE CITY WY NE,NORA,L,5517,23116,White,Female,2020-04-26 12:55:00,1.0,0.68,512.499,0.0019512233194601354
10624,11178,55171,1,12724 LAKE CITY WY NE,NORA,L,2229,23116,White,Female,2020-04-26 12:45:00,1.0,0.68,512.499,0.0019512233194601354
10627,11183,55252,1,901 6 AV,WILLIAM,K,1846,23145,White,Not Specified,2020-04-30 17:40:00,1.0,0.68,512.499,0.0019512233194601354
10628,11185,55283,1,810 VIRGINIA ST,WILLIAM,D,2316,23158,White,Male,2020-05-02 13:44:00,1.0,0.68,512.499,0.0019512233194601354
10629,11186,54742,2,13000 LAKE CITY WY NE,NORA,L,2202,8966,Asian,Female,2020-04-01 11:45:00,1.0,0.151,113.805,0.008786960151135713
10630,11187,54743,2,13000 LAKE CITY WY NE,NORA,L,2156,8966,Asian,Female,2020-04-01 11:45:00,1.0,0.151,113.805,0.008786960151135713
10631,11188,54741,1,13000 LAKE CITY WY NE,NORA,L,2229,8966,Asian,Female,2020-04-01 11:45:00,1.0,0.151,113.805,0.008786960151135713
10641,11250,55615,1,West,QUEEN,Q2,4761,16182,Black or African American,Female,2020-05-17 23:46:00,1.0,0.07,52.757,0.018954830638588244
